"Date";"Significant height (cm)";"Significant period (sec)";"EN (22+ cm2)";"EN (20 cm2)";"EN (17 cm2)";"EN (15 cm2)";"EN (13 cm2)";"EN (11 cm2)";"EN (9 cm2)";"EN (7 cm2)";"EN (5 cm2)";"EN (3 cm2)"
"2016-08-08 12:46:00";"223";"6";"0";"0";"0";"204";"0";"0";"349";"514";"2054";"0"
"2016-08-08 13:46:00";"188";"16";"0";"0";"0";"1080";"0";"0";"477";"92";"570";"0"
"2016-08-08 14:46:00";"167";"6";"0";"0";"0";"246";"0";"0";"145";"197";"1163";"0"
"2016-08-08 15:46:00";"199";"6";"0";"0";"0";"393";"0";"0";"370";"384";"1332";"0"
"2016-08-08 16:46:00";"270";"6";"1";"0";"0";"185";"0";"0";"219";"544";"3595";"0"
"2016-08-08 17:46:00";"242";"16";"0";"0";"0";"1524";"0";"0";"1258";"21";"853";"0"
"2016-08-08 18:46:00";"157";"16";"1";"0";"0";"573";"0";"0";"337";"204";"434";"0"
"2016-08-08 19:46:00";"129";"6";"1";"0";"0";"95";"0";"0";"120";"220";"605";"0"
"2016-08-08 20:46:00";"132";"16";"1";"0";"0";"614";"0";"0";"89";"229";"148";"0"
"2016-08-08 21:46:00";"150";"10";"0";"0";"0";"313";"0";"0";"704";"228";"163";"0"
"2016-08-08 22:46:00";"128";"16";"1";"0";"0";"517";"0";"0";"209";"166";"125";"0"
"2016-08-08 23:46:00";"126";"6";"0";"0";"0";"194";"0";"0";"304";"41";"450";"0"
"2016-08-09 00:46:00";"153";"6";"2";"0";"0";"413";"0";"0";"220";"364";"468";"0"
"2016-08-09 01:46:00";"112";"7";"2";"0";"0";"252";"0";"0";"156";"307";"65";"0"
"2016-08-09 02:46:00";"162";"16";"2";"0";"0";"547";"0";"0";"496";"237";"353";"0"
"2016-08-09 03:46:00";"150";"10";"1";"0";"0";"264";"0";"0";"822";"120";"199";"0"
"2016-08-09 04:46:00";"180";"16";"1";"0";"0";"1477";"0";"0";"185";"167";"194";"0"
"2016-08-09 05:46:00";"127";"10";"1";"0";"0";"203";"0";"0";"638";"81";"85";"0"
"2016-08-09 06:46:00";"132";"6";"1";"0";"0";"431";"0";"0";"115";"98";"450";"0"
"2016-08-09 07:46:00";"135";"10";"1";"0";"0";"187";"0";"0";"646";"208";"101";"0"
"2016-08-09 08:46:00";"107";"10";"0";"0";"0";"215";"0";"0";"275";"120";"109";"0"
"2016-08-09 09:46:00";"119";"10";"0";"0";"0";"245";"0";"0";"379";"215";"40";"0"
"2016-08-09 10:46:00";"137";"10";"0";"0";"0";"237";"0";"0";"500";"238";"205";"0"
"2016-08-09 11:46:00";"147";"6";"1";"0";"0";"433";"0";"0";"167";"142";"602";"0"
"2016-08-09 12:46:00";"174";"6";"1";"0";"0";"64";"0";"0";"113";"271";"1453";"0"
"2016-08-09 13:46:00";"184";"6";"2";"0";"0";"687";"0";"0";"183";"400";"836";"0"
"2016-08-09 14:46:00";"202";"10";"0";"0";"0";"882";"0";"0";"1041";"400";"221";"0"
"2016-08-09 15:46:00";"107";"6";"0";"0";"0";"13";"0";"0";"184";"226";"293";"0"
"2016-08-09 16:46:00";"152";"6";"1";"0";"0";"48";"0";"0";"425";"213";"766";"0"
"2016-08-09 17:46:00";"116";"6";"1";"0";"0";"161";"0";"0";"98";"121";"463";"0"
"2016-08-09 18:46:00";"150";"16";"0";"0";"0";"723";"0";"0";"377";"84";"215";"0"
"2016-08-09 19:46:00";"108";"10";"0";"0";"0";"198";"0";"0";"306";"78";"143";"0"
"2016-08-09 20:46:00";"118";"16";"1";"0";"0";"331";"0";"0";"237";"108";"187";"0"
"2016-08-09 21:46:00";"106";"16";"1";"0";"0";"322";"0";"0";"74";"204";"106";"0"
"2016-08-09 22:46:00";"80";"10";"1";"0";"0";"128";"0";"0";"146";"59";"63";"0"
"2016-08-09 23:46:00";"89";"16";"0";"0";"0";"186";"0";"0";"133";"82";"97";"0"
"2016-08-10 00:46:00";"87";"10";"1";"0";"0";"88";"0";"0";"202";"56";"125";"0"
"2016-08-10 01:46:00";"108";"6";"1";"0";"0";"150";"0";"0";"229";"89";"262";"0"
"2016-08-10 02:46:00";"109";"10";"0";"0";"0";"217";"0";"0";"258";"126";"139";"0"
"2016-08-10 03:46:00";"123";"10";"0";"0";"0";"248";"0";"0";"441";"140";"123";"0"
"2016-08-10 04:46:00";"166";"10";"0";"0";"0";"537";"0";"0";"1031";"29";"119";"0"
"2016-08-10 05:46:00";"110";"16";"0";"0";"0";"470";"0";"0";"204";"31";"47";"0"
"2016-08-10 06:46:00";"88";"10";"1";"0";"0";"126";"0";"0";"296";"44";"12";"0"
"2016-08-10 07:46:00";"96";"10";"0";"0";"0";"201";"0";"0";"220";"72";"88";"0"
"2016-08-10 08:46:00";"133";"10";"3";"0";"0";"89";"0";"0";"428";"337";"254";"0"
"2016-08-10 09:46:00";"126";"10";"0";"0";"0";"134";"0";"0";"660";"36";"167";"0"
"2016-08-10 10:46:00";"159";"10";"1";"0";"0";"170";"0";"0";"1045";"54";"315";"0"
"2016-08-10 11:46:00";"120";"10";"1";"0";"0";"295";"0";"0";"493";"29";"83";"0"
"2016-08-10 12:46:00";"97";"7";"1";"0";"0";"110";"0";"0";"113";"295";"66";"0"
"2016-08-10 13:46:00";"126";"16";"0";"0";"0";"512";"0";"0";"388";"61";"32";"0"
"2016-08-10 14:46:00";"77";"10";"2";"0";"0";"67";"0";"0";"164";"74";"60";"0"
"2016-08-10 15:46:00";"172";"10";"1";"0";"0";"369";"0";"0";"1080";"135";"255";"0"
"2016-08-10 16:46:00";"63";"7";"1";"0";"0";"37";"0";"0";"58";"99";"53";"0"
"2016-08-10 17:46:00";"149";"10";"1";"0";"0";"365";"0";"0";"789";"61";"178";"0"
"2016-08-10 18:46:00";"121";"16";"1";"0";"0";"343";"0";"0";"312";"103";"150";"0"
"2016-08-10 19:46:00";"134";"10";"1";"0";"0";"356";"0";"0";"588";"74";"103";"0"
"2016-08-10 20:46:00";"170";"10";"1";"0";"0";"332";"0";"0";"1201";"113";"160";"0"
"2016-08-10 21:46:00";"87";"10";"0";"0";"0";"173";"0";"0";"227";"24";"53";"0"
"2016-08-10 22:46:00";"110";"16";"1";"0";"0";"286";"0";"0";"178";"119";"180";"0"
"2016-08-10 23:46:00";"89";"16";"0";"0";"0";"207";"0";"0";"173";"35";"85";"0"
"2016-08-11 00:46:00";"86";"16";"1";"0";"0";"287";"0";"0";"84";"54";"34";"0"
"2016-08-11 01:46:00";"110";"10";"0";"0";"0";"155";"0";"0";"368";"135";"93";"0"
"2016-08-11 02:46:00";"88";"10";"1";"0";"0";"63";"0";"0";"279";"66";"76";"0"
"2016-08-11 03:46:00";"104";"16";"0";"0";"0";"260";"0";"0";"217";"94";"104";"0"
"2016-08-11 04:46:00";"201";"10";"1";"0";"0";"276";"0";"0";"2126";"21";"113";"0"
"2016-08-11 05:46:00";"100";"10";"1";"0";"0";"202";"0";"0";"235";"20";"165";"0"
"2016-08-11 06:46:00";"187";"10";"1";"0";"0";"32";"0";"0";"1656";"179";"308";"0"
"2016-08-11 07:46:00";"115";"10";"1";"0";"0";"37";"0";"0";"534";"185";"75";"0"
"2016-08-11 08:46:00";"175";"10";"0";"0";"0";"547";"0";"0";"1133";"210";"19";"0"
"2016-08-11 09:46:00";"159";"10";"0";"0";"0";"298";"0";"0";"1207";"43";"34";"0"
"2016-08-11 10:46:00";"115";"10";"1";"0";"0";"210";"0";"0";"553";"40";"23";"0"
"2016-08-11 11:46:00";"123";"10";"0";"0";"0";"135";"0";"0";"755";"23";"36";"0"
"2016-08-11 12:46:00";"84";"10";"1";"0";"0";"79";"0";"0";"215";"126";"18";"0"
"2016-08-11 13:46:00";"149";"10";"1";"0";"0";"234";"0";"0";"963";"181";"9";"0"
"2016-08-11 14:46:00";"93";"10";"1";"0";"0";"76";"0";"0";"355";"73";"37";"0"
"2016-08-11 15:46:00";"119";"10";"2";"0";"0";"33";"0";"0";"784";"46";"15";"0"
"2016-08-11 16:46:00";"71";"10";"0";"0";"0";"81";"0";"0";"113";"105";"17";"0"
"2016-08-11 17:46:00";"179";"10";"1";"0";"0";"751";"0";"0";"1184";"18";"41";"0"
"2016-08-11 18:46:00";"128";"10";"0";"0";"0";"57";"0";"0";"897";"45";"18";"0"
"2016-08-11 19:46:00";"161";"10";"1";"0";"0";"584";"0";"0";"880";"135";"26";"0"
"2016-08-11 20:46:00";"87";"10";"1";"0";"0";"183";"0";"0";"215";"18";"56";"0"
"2016-08-11 21:46:00";"123";"16";"1";"0";"0";"649";"0";"0";"185";"58";"49";"0"
"2016-08-11 22:46:00";"130";"10";"1";"0";"0";"309";"0";"0";"630";"59";"53";"0"
"2016-08-11 23:46:00";"113";"10";"1";"0";"0";"210";"0";"0";"530";"22";"38";"0"
"2016-08-12 00:46:00";"171";"16";"1";"0";"0";"1045";"0";"0";"635";"141";"14";"0"
"2016-08-12 01:46:00";"161";"16";"1";"0";"0";"938";"0";"0";"621";"37";"18";"0"
"2016-08-12 02:46:00";"119";"10";"0";"0";"0";"364";"0";"0";"420";"28";"67";"0"
"2016-08-12 03:46:00";"103";"10";"1";"0";"0";"196";"0";"0";"395";"61";"11";"0"
"2016-08-12 04:46:00";"157";"10";"0";"0";"0";"452";"0";"0";"945";"72";"70";"0"
"2016-08-12 05:46:00";"119";"10";"1";"0";"0";"376";"0";"0";"399";"17";"88";"0"
"2016-08-12 06:46:00";"112";"10";"0";"0";"0";"333";"0";"0";"355";"63";"37";"0"
"2016-08-12 07:46:00";"129";"10";"2";"0";"0";"254";"0";"0";"628";"146";"17";"0"
"2016-08-12 08:46:00";"108";"16";"1";"0";"0";"293";"0";"0";"231";"61";"146";"0"
"2016-08-12 09:46:00";"102";"10";"1";"0";"0";"87";"0";"0";"384";"33";"146";"0"
"2016-08-12 10:46:00";"110";"16";"1";"0";"0";"485";"0";"0";"119";"43";"105";"0"
"2016-08-12 11:46:00";"147";"10";"0";"0";"0";"396";"0";"0";"768";"82";"103";"0"
"2016-08-12 12:46:00";"165";"16";"1";"0";"0";"782";"0";"0";"576";"17";"323";"0"
"2016-08-12 13:46:00";"117";"10";"2";"0";"0";"315";"0";"0";"444";"33";"61";"0"
"2016-08-12 14:46:00";"104";"10";"2";"0";"0";"131";"0";"0";"485";"33";"31";"0"
"2016-08-12 15:46:00";"132";"16";"2";"0";"0";"542";"0";"0";"385";"55";"111";"0"
"2016-08-12 16:46:00";"152";"16";"1";"0";"0";"824";"0";"0";"455";"25";"136";"0"
"2016-08-12 17:46:00";"173";"16";"0";"0";"0";"1758";"0";"0";"76";"19";"26";"0"
"2016-08-12 18:46:00";"245";"16";"2";"0";"0";"3249";"0";"0";"461";"24";"24";"0"
"2016-08-12 19:46:00";"259";"16";"1";"0";"0";"3389";"0";"0";"591";"157";"54";"0"
"2016-08-12 20:46:00";"137";"16";"2";"0";"0";"985";"0";"0";"72";"10";"97";"0"
"2016-08-12 21:46:00";"194";"16";"4";"0";"0";"2008";"0";"0";"212";"57";"65";"0"
"2016-08-12 22:46:00";"172";"16";"4";"0";"0";"1410";"0";"0";"377";"15";"35";"0"
"2016-08-12 23:46:00";"158";"16";"1";"0";"0";"808";"0";"0";"689";"37";"23";"0"
"2016-08-13 00:46:00";"212";"16";"3";"0";"0";"2534";"0";"0";"139";"106";"22";"0"
"2016-08-13 01:46:00";"226";"16";"1";"0";"0";"1734";"0";"0";"1381";"23";"60";"0"
"2016-08-13 02:46:00";"203";"16";"1";"0";"0";"1442";"0";"0";"1049";"46";"29";"0"
"2016-08-13 03:46:00";"195";"16";"1";"0";"0";"1797";"0";"0";"510";"31";"28";"0"
"2016-08-13 04:46:00";"113";"10";"1";"0";"0";"238";"0";"0";"410";"59";"86";"0"
"2016-08-13 05:46:00";"133";"16";"2";"0";"0";"577";"0";"0";"246";"40";"242";"0"
"2016-08-13 06:46:00";"203";"16";"1";"0";"0";"1196";"0";"0";"1131";"44";"205";"0"
"2016-08-13 07:46:00";"171";"10";"1";"0";"0";"518";"0";"0";"752";"112";"444";"0"
"2016-08-13 08:46:00";"223";"10";"2";"0";"0";"1218";"0";"0";"1464";"75";"345";"0"
"2016-08-13 09:46:00";"206";"10";"1";"0";"0";"789";"0";"0";"1638";"184";"51";"0"
"2016-08-13 10:46:00";"128";"10";"1";"0";"0";"265";"0";"0";"448";"165";"149";"0"
"2016-08-13 11:46:00";"165";"16";"2";"0";"0";"865";"0";"0";"426";"104";"307";"0"
"2016-08-13 12:46:00";"289";"16";"2";"0";"0";"3015";"0";"0";"985";"874";"347";"0"
"2016-08-13 13:46:00";"198";"7";"1";"0";"0";"180";"0";"0";"564";"1282";"422";"0"
"2016-08-13 14:46:00";"210";"10";"1";"0";"0";"579";"0";"0";"1413";"277";"481";"0"
"2016-08-13 15:46:00";"287";"7";"3";"0";"0";"970";"0";"0";"1640";"2294";"247";"0"
"2016-08-13 16:46:00";"295";"6";"3";"0";"0";"490";"0";"0";"1437";"756";"2748";"0"
"2016-08-13 17:46:00";"199";"10";"2";"0";"0";"732";"0";"0";"978";"624";"132";"0"
"2016-08-13 18:46:00";"217";"7";"3";"0";"0";"230";"0";"0";"770";"1412";"533";"0"
"2016-08-13 19:46:00";"268";"16";"2";"0";"0";"2605";"0";"0";"693";"547";"645";"0"
"2016-08-13 20:46:00";"154";"10";"5";"0";"0";"233";"0";"0";"505";"296";"449";"0"
"2016-08-13 21:46:00";"288";"7";"4";"0";"0";"561";"0";"0";"2080";"2407";"150";"0"
"2016-08-13 22:46:00";"326";"7";"1";"0";"0";"1799";"0";"0";"751";"2218";"1866";"0"
"2016-08-13 23:46:00";"220";"7";"1";"0";"0";"173";"0";"0";"1187";"1613";"45";"0"
"2016-08-14 00:46:00";"290";"7";"3";"0";"0";"349";"0";"0";"1781";"2447";"666";"0"
"2016-08-14 01:46:00";"160";"10";"5";"0";"0";"376";"0";"0";"507";"401";"302";"0"
"2016-08-14 02:46:00";"298";"7";"0";"0";"0";"1160";"0";"0";"1481";"1867";"1046";"0"
"2016-08-14 03:46:00";"161";"7";"1";"0";"0";"259";"0";"0";"161";"1091";"117";"0"
"2016-08-14 04:46:00";"175";"7";"2";"0";"0";"436";"0";"0";"316";"922";"246";"0"
"2016-08-14 05:46:00";"186";"7";"2";"0";"0";"102";"0";"0";"465";"1433";"156";"0"
"2016-08-14 06:46:00";"179";"10";"2";"0";"0";"538";"0";"0";"1128";"242";"86";"0"
"2016-08-14 07:46:00";"167";"7";"1";"0";"0";"347";"0";"0";"608";"657";"137";"0"
"2016-08-14 08:46:00";"329";"7";"1";"0";"0";"618";"0";"0";"2228";"3496";"439";"0"
"2016-08-14 09:46:00";"205";"7";"2";"0";"0";"276";"0";"0";"706";"1490";"153";"0"
"2016-08-14 10:46:00";"350";"7";"3";"0";"0";"2571";"0";"0";"1527";"3150";"392";"0"
"2016-08-14 11:46:00";"214";"16";"1";"0";"0";"1589";"0";"0";"338";"368";"569";"0"
"2016-08-14 12:46:00";"252";"10";"2";"0";"0";"1399";"0";"0";"1875";"98";"580";"0"
"2016-08-14 13:46:00";"171";"7";"1";"0";"0";"472";"0";"0";"541";"719";"98";"0"
"2016-08-14 14:46:00";"123";"16";"3";"0";"0";"370";"0";"0";"259";"117";"195";"0"
"2016-08-14 15:46:00";"188";"10";"2";"0";"0";"806";"0";"0";"933";"285";"193";"0"
"2016-08-14 16:46:00";"183";"16";"2";"0";"0";"941";"0";"0";"346";"557";"248";"0"
"2016-08-14 17:46:00";"185";"10";"1";"0";"0";"439";"0";"0";"629";"608";"452";"0"
"2016-08-14 18:46:00";"200";"10";"1";"0";"0";"394";"0";"0";"1346";"649";"121";"0"
"2016-08-14 19:46:00";"192";"6";"1";"0";"0";"298";"0";"0";"127";"830";"1049";"0"
"2016-08-14 20:46:00";"122";"7";"1";"0";"0";"155";"0";"0";"293";"315";"171";"0"
"2016-08-14 21:46:00";"198";"10";"1";"0";"0";"846";"0";"0";"1093";"355";"147";"0"
"2016-08-14 22:46:00";"163";"10";"2";"0";"0";"198";"0";"0";"648";"627";"187";"0"
"2016-08-14 23:46:00";"192";"16";"1";"0";"0";"1015";"0";"0";"574";"635";"76";"0"
"2016-08-15 00:46:00";"178";"10";"1";"0";"0";"732";"0";"0";"909";"75";"254";"0"
"2016-08-15 01:46:00";"144";"10";"0";"0";"0";"445";"0";"0";"456";"325";"72";"0"
"2016-08-15 02:46:00";"161";"10";"3";"0";"0";"205";"0";"0";"818";"328";"259";"0"
"2016-08-15 03:46:00";"150";"7";"0";"0";"0";"373";"0";"0";"300";"522";"215";"0"
"2016-08-15 04:46:00";"99";"16";"2";"0";"0";"235";"0";"0";"110";"163";"104";"0"
"2016-08-15 05:46:00";"154";"7";"4";"0";"0";"288";"0";"0";"180";"861";"157";"0"
"2016-08-15 06:46:00";"201";"10";"2";"0";"0";"723";"0";"0";"1293";"450";"55";"0"
"2016-08-15 07:46:00";"150";"7";"1";"0";"0";"115";"0";"0";"423";"710";"152";"0"
"2016-08-15 08:46:00";"190";"16";"2";"0";"0";"1012";"0";"0";"851";"230";"162";"0"
"2016-08-15 09:46:00";"133";"7";"1";"0";"0";"235";"0";"0";"314";"498";"60";"0"
"2016-08-15 10:46:00";"136";"10";"2";"0";"0";"206";"0";"0";"390";"375";"189";"0"
"2016-08-15 11:46:00";"148";"10";"0";"0";"0";"251";"0";"0";"758";"305";"53";"0"
"2016-08-15 12:46:00";"112";"16";"1";"0";"0";"412";"0";"0";"30";"118";"217";"0"
"2016-08-15 13:46:00";"181";"10";"0";"0";"0";"342";"0";"0";"1404";"107";"197";"0"
"2016-08-15 14:46:00";"96";"16";"1";"0";"0";"251";"0";"0";"131";"170";"22";"0"
"2016-08-15 15:46:00";"159";"10";"1";"0";"0";"514";"0";"0";"733";"119";"221";"0"
"2016-08-15 16:46:00";"124";"10";"1";"0";"0";"187";"0";"0";"511";"124";"138";"0"
"2016-08-15 17:46:00";"192";"10";"1";"0";"0";"619";"0";"0";"1216";"454";"8";"0"
"2016-08-15 18:46:00";"94";"10";"1";"0";"0";"59";"0";"0";"273";"103";"117";"0"
"2016-08-15 19:46:00";"235";"10";"1";"0";"0";"1161";"0";"0";"1867";"199";"213";"0"
"2016-08-15 20:46:00";"161";"10";"1";"0";"0";"371";"0";"0";"536";"450";"251";"0"
"2016-08-15 21:46:00";"120";"10";"1";"0";"0";"59";"0";"0";"613";"188";"43";"0"
"2016-08-15 22:46:00";"151";"10";"2";"0";"0";"405";"0";"0";"783";"138";"97";"0"
"2016-08-15 23:46:00";"149";"10";"2";"0";"0";"506";"0";"0";"811";"43";"33";"0"
"2016-08-16 00:46:00";"117";"10";"2";"0";"0";"92";"0";"0";"614";"104";"43";"0"
"2016-08-16 01:46:00";"82";"10";"1";"0";"0";"67";"0";"0";"194";"111";"44";"0"
"2016-08-16 02:46:00";"178";"10";"2";"0";"0";"248";"0";"0";"1202";"439";"94";"0"
"2016-08-16 03:46:00";"136";"10";"2";"0";"0";"81";"0";"0";"878";"152";"38";"0"
"2016-08-16 04:46:00";"134";"10";"2";"0";"0";"148";"0";"0";"713";"239";"18";"0"
"2016-08-16 05:46:00";"167";"10";"0";"0";"0";"297";"0";"0";"1254";"78";"121";"0"
"2016-08-16 06:46:00";"131";"10";"2";"0";"0";"240";"0";"0";"735";"89";"14";"0"
"2016-08-16 07:46:00";"124";"10";"1";"0";"0";"359";"0";"0";"542";"47";"16";"0"
"2016-08-16 08:46:00";"122";"10";"1";"0";"0";"172";"0";"0";"497";"45";"222";"0"
"2016-08-16 09:46:00";"145";"16";"2";"0";"0";"681";"0";"0";"412";"186";"33";"0"
"2016-08-16 10:46:00";"110";"10";"2";"0";"0";"173";"0";"0";"350";"151";"77";"0"
"2016-08-16 11:46:00";"192";"10";"1";"0";"0";"237";"0";"0";"1780";"226";"59";"0"
"2016-08-16 12:46:00";"92";"10";"1";"0";"0";"137";"0";"0";"207";"101";"87";"0"
"2016-08-16 13:46:00";"231";"10";"1";"0";"0";"557";"0";"0";"2257";"387";"121";"0"
"2016-08-16 14:46:00";"147";"10";"1";"0";"0";"533";"0";"0";"575";"176";"65";"0"
"2016-08-16 15:46:00";"247";"16";"1";"0";"0";"2398";"0";"0";"1295";"67";"51";"0"
"2016-08-16 16:46:00";"92";"16";"1";"0";"0";"318";"0";"0";"51";"133";"29";"0"
"2016-08-16 17:46:00";"148";"10";"1";"0";"0";"215";"0";"0";"1005";"77";"67";"0"
"2016-08-16 18:46:00";"134";"16";"2";"0";"0";"681";"0";"0";"257";"161";"24";"0"
"2016-08-16 19:46:00";"131";"10";"1";"0";"0";"307";"0";"0";"659";"79";"24";"0"
"2016-08-16 20:46:00";"103";"10";"0";"0";"0";"263";"0";"0";"320";"25";"48";"0"
"2016-08-16 21:46:00";"95";"16";"2";"0";"0";"215";"0";"0";"120";"143";"81";"0"
"2016-08-16 22:46:00";"121";"16";"2";"0";"0";"434";"0";"0";"383";"33";"58";"0"
"2016-08-16 23:46:00";"105";"10";"1";"0";"0";"116";"0";"0";"298";"167";"106";"0"
"2016-08-17 00:46:00";"113";"10";"1";"0";"0";"130";"0";"0";"628";"20";"18";"0"
"2016-08-17 01:46:00";"182";"16";"1";"0";"0";"1354";"0";"0";"444";"238";"34";"0"
"2016-08-17 02:46:00";"194";"16";"1";"0";"0";"1689";"0";"0";"494";"133";"38";"0"
"2016-08-17 03:46:00";"133";"10";"2";"0";"0";"373";"0";"0";"700";"29";"6";"0"
"2016-08-17 04:46:00";"151";"10";"1";"0";"0";"203";"0";"0";"1009";"164";"57";"0"
"2016-08-17 05:46:00";"197";"16";"2";"0";"0";"1971";"0";"0";"151";"138";"153";"0"
"2016-08-17 06:46:00";"166";"16";"1";"0";"0";"801";"0";"0";"668";"149";"107";"0"
"2016-08-17 07:46:00";"134";"16";"0";"0";"0";"459";"0";"0";"372";"113";"183";"0"
"2016-08-17 08:46:00";"150";"6";"1";"0";"0";"308";"0";"0";"191";"52";"853";"0"
"2016-08-17 09:46:00";"219";"6";"1";"0";"0";"769";"0";"0";"1011";"16";"1207";"0"
"2016-08-17 10:46:00";"142";"10";"2";"0";"0";"374";"0";"0";"435";"265";"193";"0"
"2016-08-17 11:46:00";"181";"10";"1";"0";"0";"800";"0";"0";"901";"110";"242";"0"
"2016-08-17 12:46:00";"179";"6";"1";"0";"0";"394";"0";"0";"638";"183";"779";"0"
"2016-08-17 13:46:00";"182";"10";"1";"0";"0";"473";"0";"0";"1095";"177";"332";"0"
"2016-08-17 14:46:00";"164";"10";"0";"0";"0";"173";"0";"0";"1085";"126";"292";"0"
"2016-08-17 15:46:00";"140";"6";"1";"0";"0";"284";"0";"0";"164";"79";"703";"0"
"2016-08-17 16:46:00";"146";"6";"1";"0";"0";"107";"0";"0";"178";"433";"606";"0"
"2016-08-17 17:46:00";"136";"6";"1";"0";"0";"108";"0";"0";"345";"36";"661";"0"
"2016-08-17 18:46:00";"147";"10";"1";"0";"0";"383";"0";"0";"461";"91";"408";"0"
"2016-08-17 19:46:00";"191";"10";"1";"0";"0";"378";"0";"0";"1506";"320";"85";"0"
"2016-08-17 20:46:00";"151";"16";"0";"0";"0";"525";"0";"0";"376";"181";"347";"0"
"2016-08-17 21:46:00";"129";"10";"1";"0";"0";"214";"0";"0";"409";"316";"101";"0"
"2016-08-17 22:46:00";"158";"6";"0";"0";"0";"287";"0";"0";"333";"89";"858";"0"
"2016-08-17 23:46:00";"179";"6";"0";"0";"0";"258";"0";"0";"469";"303";"964";"0"
"2016-08-18 00:46:00";"167";"10";"1";"0";"0";"314";"0";"0";"810";"223";"390";"0"
"2016-08-18 01:46:00";"83";"6";"0";"0";"0";"35";"0";"0";"140";"78";"172";"0"
"2016-08-18 02:46:00";"118";"6";"1";"0";"0";"45";"0";"0";"279";"213";"326";"0"
"2016-08-18 03:46:00";"160";"7";"1";"0";"0";"266";"0";"0";"253";"759";"317";"0"
"2016-08-18 04:46:00";"160";"7";"1";"0";"0";"40";"0";"0";"322";"748";"482";"0"
"2016-08-18 05:46:00";"142";"7";"1";"0";"0";"105";"0";"0";"317";"690";"148";"0"
"2016-08-18 06:46:00";"142";"10";"1";"0";"0";"23";"0";"0";"621";"243";"377";"0"
"2016-08-18 07:46:00";"208";"7";"1";"0";"0";"160";"0";"0";"935";"1336";"264";"0"
"2016-08-18 08:46:00";"173";"10";"1";"0";"0";"269";"0";"0";"935";"598";"74";"0"
"2016-08-18 09:46:00";"169";"10";"1";"0";"0";"24";"0";"0";"894";"801";"61";"0"
"2016-08-18 10:46:00";"181";"10";"2";"0";"0";"166";"0";"0";"735";"424";"715";"0"
"2016-08-18 11:46:00";"232";"10";"1";"0";"0";"81";"0";"0";"1463";"729";"1096";"0"
"2016-08-18 12:46:00";"198";"10";"1";"0";"0";"39";"0";"0";"1551";"360";"499";"0"
"2016-08-18 13:46:00";"177";"7";"2";"0";"0";"34";"0";"0";"776";"948";"199";"0"
"2016-08-18 14:46:00";"151";"10";"1";"0";"0";"77";"0";"0";"563";"233";"561";"0"
"2016-08-18 15:46:00";"209";"10";"2";"0";"0";"160";"0";"0";"1449";"954";"155";"0"
"2016-08-18 16:46:00";"197";"10";"1";"0";"0";"28";"0";"0";"1694";"290";"400";"0"
"2016-08-18 17:46:00";"263";"7";"1";"0";"0";"146";"0";"0";"1076";"2688";"396";"0"
"2016-08-18 18:46:00";"198";"7";"3";"0";"0";"148";"0";"0";"825";"1209";"256";"0"
"2016-08-18 19:46:00";"175";"7";"0";"0";"0";"134";"0";"0";"384";"1041";"355";"0"
"2016-08-18 20:46:00";"209";"7";"3";"0";"0";"220";"0";"0";"967";"1262";"268";"0"
"2016-08-18 21:46:00";"215";"10";"2";"0";"0";"98";"0";"0";"1733";"769";"274";"0"
"2016-08-18 22:46:00";"144";"10";"2";"0";"0";"107";"0";"0";"850";"164";"169";"0"
"2016-08-18 23:46:00";"202";"6";"1";"0";"0";"235";"0";"0";"495";"763";"1047";"0"
"2016-08-19 00:46:00";"231";"10";"3";"0";"0";"244";"0";"0";"1740";"929";"421";"0"
"2016-08-19 01:46:00";"224";"7";"1";"0";"0";"170";"0";"0";"1334";"1406";"221";"0"
"2016-08-19 02:46:00";"226";"10";"0";"0";"0";"213";"0";"0";"2342";"324";"306";"0"
"2016-08-19 03:46:00";"163";"10";"3";"0";"0";"99";"0";"0";"718";"541";"292";"0"
"2016-08-19 04:46:00";"185";"10";"4";"0";"0";"323";"0";"0";"1521";"169";"131";"0"
"2016-08-19 05:46:00";"249";"10";"1";"0";"0";"465";"0";"0";"2731";"378";"296";"0"
"2016-08-19 06:46:00";"251";"10";"1";"0";"0";"128";"0";"0";"3198";"308";"315";"0"
"2016-08-19 07:46:00";"225";"10";"1";"0";"0";"148";"0";"0";"2301";"571";"144";"0"
"2016-08-19 08:46:00";"234";"10";"1";"0";"0";"645";"0";"0";"1709";"847";"221";"0"
"2016-08-19 09:46:00";"204";"10";"1";"0";"0";"222";"0";"0";"1506";"754";"112";"0"
"2016-08-19 10:46:00";"217";"10";"2";"0";"0";"166";"0";"0";"1729";"708";"330";"0"
"2016-08-19 11:46:00";"197";"10";"2";"0";"0";"297";"0";"0";"979";"793";"344";"0"
"2016-08-19 12:46:00";"133";"10";"1";"0";"0";"130";"0";"0";"436";"290";"247";"0"
"2016-08-19 13:46:00";"214";"7";"3";"0";"0";"204";"0";"0";"914";"1312";"417";"0"
"2016-08-19 14:46:00";"171";"10";"0";"0";"0";"228";"0";"0";"606";"410";"576";"0"
"2016-08-19 15:46:00";"193";"7";"2";"0";"0";"255";"0";"0";"558";"1302";"209";"0"
"2016-08-19 16:46:00";"150";"16";"3";"0";"0";"460";"0";"0";"380";"319";"240";"0"
