Date;Date (PC1900);Time, Instrument (julian days);Temperature (ITS-90, deg C);Conductivity (S/m);Salinity, Practical (PSU);Oxygen, SBE43 (mL/L);Oxygen, SBE43 (% saturation);pH
15/12/2014 21:01;41988.9;349.876;28.2513;5.73128;35.5565;4.23937;94.7474;7.073
16/12/2014 00:01;41989;350.001;28.0002;5.70369;35.5524;3.73809;83.2005;7.051
16/12/2014 03:01;41989.1;350.126;27.8842;5.69154;35.5545;3.56139;79.1184;6.996
16/12/2014 06:01;41989.2;350.251;27.6384;5.6654;35.5562;3.33091;73.7015;7.011
16/12/2014 09:01;41989.4;350.376;27.7711;5.6799;35.5581;3.68442;81.7018;6.991
16/12/2014 12:01;41989.5;350.501;28.6784;5.77384;35.5329;4.9987;112.481;7.03
16/12/2014 15:01;41989.6;350.626;29.1975;5.83332;35.557;5.48327;124.44;7.008
16/12/2014 18:01;41989.8;350.751;28.9844;5.8112;35.5631;5.2402;118.52;6.951
16/12/2014 21:01;41989.9;350.876;28.2499;5.7328;35.5683;4.06725;90.9044;7.096
17/12/2014 00:01;41990;351.001;28.2999;5.7191;35.435;3.96401;88.6032;7.407
17/12/2014 03:01;41990.1;351.126;28.2275;5.71689;35.4738;3.92964;87.7505;7.648
17/12/2014 06:01;41990.2;351.251;28.1893;5.71566;35.4938;3.78219;84.4147;7.701
17/12/2014 09:01;41990.4;351.376;28.5439;5.75467;35.5002;4.57118;102.618;7.76
17/12/2014 12:01;41990.5;351.501;29.0397;5.81503;35.5483;4.96656;112.422;7.803
17/12/2014 15:01;41990.6;351.626;29.3036;5.84497;35.5582;5.05249;114.861;7.816
17/12/2014 18:01;41990.8;351.751;28.883;5.80016;35.5624;4.76252;107.539;7.795
17/12/2014 21:01;41990.9;351.876;28.5501;5.76231;35.5487;4.1362;92.8877;7.769
18/12/2014 00:01;41991;352.001;28.3117;5.73879;35.5637;3.96515;88.7093;7.746
18/12/2014 03:01;41991.1;352.126;28.2063;5.72448;35.5429;3.94823;88.1691;7.732
18/12/2014 06:01;41991.2;352.251;28.1162;5.69015;35.37;3.95992;88.2151;7.738
18/12/2014 09:01;41991.4;352.376;28.2724;5.71282;35.4116;4.27299;95.4542;7.744
18/12/2014 12:01;41991.5;352.501;28.4887;5.74975;35.5073;4.72571;105.996;7.776
18/12/2014 15:01;41991.6;352.626;28.5809;5.76644;35.5544;4.99013;112.124;7.788
18/12/2014 18:01;41991.8;352.751;28.6283;5.75886;35.4662;4.75677;106.911;7.778
18/12/2014 21:01;41991.9;352.876;28.5052;5.74202;35.4411;4.09578;91.8577;7.753
19/12/2014 00:01;41992;353.001;28.3712;5.73011;35.4584;3.98563;89.2016;7.751
19/12/2014 03:01;41992.1;353.126;28.3705;5.72809;35.4448;3.9275;87.8929;7.76
19/12/2014 06:01;41992.2;353.251;28.3293;5.72772;35.473;3.82321;85.5151;7.735
19/12/2014 09:01;41992.4;353.376;28.4341;5.73372;35.4364;4.16034;93.1956;7.777
19/12/2014 12:01;41992.5;353.501;28.3732;5.70114;35.2548;4.25505;95.1264;7.8
19/12/2014 15:01;41992.6;353.626;28.4194;5.72273;35.3709;4.52202;101.236;7.813
19/12/2014 18:01;41992.8;353.751;28.338;5.70445;35.3041;4.31243;96.3804;7.772
19/12/2014 21:01;41992.9;353.876;28.2124;5.71185;35.4498;3.95584;88.302;7.737
20/12/2014 00:01;41993;354.001;28.0986;5.695;35.4172;3.82418;85.1892;7.716
20/12/2014 03:01;41993.1;354.126;28.0588;5.68992;35.4115;3.78202;84.1926;7.691
20/12/2014 06:01;41993.2;354.251;27.9854;5.67489;35.3611;3.64608;81.0463;7.668
20/12/2014 09:01;41993.4;354.376;28.0206;5.65291;35.1805;4.09019;90.8788;7.685
20/12/2014 12:01;41993.5;354.501;28.4876;5.71539;35.2689;4.88983;109.53;7.729
20/12/2014 15:01;41993.6;354.626;28.5827;5.73839;35.3581;4.90628;110.123;7.755
20/12/2014 18:01;41993.8;354.751;28.7051;5.75349;35.3717;4.87984;109.755;7.735
20/12/2014 21:01;41993.9;354.876;28.4556;5.71224;35.2708;4.19695;93.9616;7.711
21/12/2014 00:01;41994;355.001;28.3018;5.70022;35.3017;4.01589;89.6988;7.696
21/12/2014 03:01;41994.1;355.126;28.0089;5.67884;35.3712;3.92548;87.2953;7.681
21/12/2014 06:01;41994.2;355.251;27.8663;5.66177;35.3583;3.69796;82.0382;7.649
21/12/2014 09:01;41994.4;355.376;27.7212;5.64068;35.3189;4.05434;89.7109;7.636
21/12/2014 12:01;41994.5;355.501;27.7896;5.66465;35.4364;4.58977;101.739;7.68
21/12/2014 15:01;41994.6;355.626;27.7485;5.62597;35.1946;4.5077;99.7178;7.691
21/12/2014 18:01;41994.8;355.751;27.6943;5.62016;35.1943;4.41376;97.5527;7.69
21/12/2014 21:01;41994.9;355.876;27.8136;5.63439;35.2052;4.03566;89.3761;7.657
22/12/2014 00:01;41995;356.001;27.8666;5.6374;35.1867;4.04021;89.5453;7.703
22/12/2014 03:01;41995.1;356.126;27.7376;5.60129;35.0288;4.0377;89.2217;7.702
22/12/2014 06:01;41995.2;356.251;27.7773;5.63862;35.2622;3.99156;88.375;7.697
22/12/2014 09:01;41995.4;356.376;27.7376;5.6204;35.1635;4.31846;95.4978;7.722
22/12/2014 12:01;41995.5;356.501;28.1602;5.67074;35.2012;4.80039;106.914;7.764
22/12/2014 15:01;41995.6;356.626;28.2224;5.68862;35.2799;4.7524;105.999;7.788
22/12/2014 18:01;41995.8;356.751;28.2693;5.70279;35.3439;4.60286;102.779;7.776
22/12/2014 21:01;41995.9;356.876;28.0083;5.68157;35.3908;4.10599;91.3187;7.765
23/12/2014 00:01;41996;357.001;27.829;5.66702;35.4234;4.0518;89.8659;7.775
23/12/2014 03:01;41996.1;357.126;27.6613;5.65019;35.4312;3.98775;88.2064;7.757
23/12/2014 06:01;41996.2;357.251;27.5586;5.63999;35.4368;3.91158;86.3784;7.745
23/12/2014 09:01;41996.4;357.376;27.515;5.63502;35.4346;4.29214;94.7132;7.759
23/12/2014 12:01;41996.5;357.501;27.7812;5.66289;35.4303;5.02815;111.438;7.817
23/12/2014 15:01;41996.6;357.626;27.9712;5.69164;35.4895;5.11841;113.829;7.824
23/12/2014 18:01;41996.8;357.751;27.7381;5.67352;35.538;4.62881;102.577;7.791
23/12/2014 21:01;41996.9;357.876;27.5852;5.56434;34.8818;4.19873;92.4718;7.796
24/12/2014 00:01;41997;358.001;27.3475;5.50064;34.608;3.90334;85.4988;7.747
24/12/2014 03:01;41997.1;358.126;27.3868;5.56971;35.0682;3.89357;85.5609;7.739
24/12/2014 06:01;41997.2;358.251;27.3975;5.59463;35.2369;3.7233;81.9111;7.701
24/12/2014 09:01;41997.4;358.376;27.5388;5.61483;35.2735;3.87674;85.503;7.715
24/12/2014 12:01;41997.5;358.501;28.0957;5.65806;35.1606;4.99698;111.15;7.755
24/12/2014 15:01;41997.6;358.626;28.6532;5.72313;35.1998;5.38639;120.931;7.773
24/12/2014 18:01;41997.8;358.751;28.4662;5.71717;35.2972;5.05545;113.218;7.775
24/12/2014 21:01;41997.9;358.876;28.0428;5.67701;35.3329;4.18622;93.1254;7.709
25/12/2014 00:01;41998;359.001;27.7092;5.63263;35.2711;3.86545;85.4915;7.669
25/12/2014 03:01;41998.1;359.126;27.559;5.62475;35.3286;3.81506;84.1963;7.643
25/12/2014 06:01;41998.2;359.251;27.3575;5.61119;35.3848;3.70152;81.446;7.653
25/12/2014 09:01;41998.4;359.376;27.5142;5.63552;35.4388;4.02097;88.7301;7.672
25/12/2014 12:01;41998.5;359.501;28.0896;5.69682;35.4368;4.90559;109.275;7.693
25/12/2014 15:01;41998.6;359.626;28.3628;5.7182;35.3816;5.19384;116.177;7.727
25/12/2014 18:01;41998.8;359.751;28.2377;5.70889;35.4101;4.9769;111.115;7.723
25/12/2014 21:01;41998.9;359.876;27.9348;5.67795;35.4207;4.18926;93.0742;7.696
26/12/2014 00:01;41999;360.001;27.7469;5.65261;35.3837;3.78961;83.919;7.635
26/12/2014 03:01;41999.1;360.126;27.6382;5.63853;35.3663;3.62735;80.175;7.602
26/12/2014 06:01;41999.2;360.251;27.5333;5.626;35.3568;3.44416;75.9908;7.547
26/12/2014 09:01;41999.4;360.376;27.5873;5.63516;35.3809;3.90201;86.1808;7.555
26/12/2014 12:01;41999.5;360.501;27.8128;5.66294;35.4069;4.69244;104.038;7.562
26/12/2014 15:01;41999.6;360.626;28.6197;5.75159;35.4222;5.69859;128.029;7.609
26/12/2014 18:01;41999.8;360.751;28.3116;5.71607;35.405;5.10245;114.052;7.561
26/12/2014 21:01;41999.9;360.876;28.0202;5.68704;35.4203;4.51155;100.375;7.505
27/12/2014 00:01;42000;361.001;27.6794;5.65132;35.4256;3.58762;79.3768;7.459
27/12/2014 03:01;42000.1;361.126;27.4795;5.63122;35.4345;3.43322;75.7153;7.418
27/12/2014 06:01;42000.2;361.251;27.4208;5.62076;35.4048;3.31618;73.0515;7.415
27/12/2014 09:01;42000.4;361.376;27.4494;5.62425;35.4079;3.58034;78.9091;7.455
27/12/2014 12:01;42000.5;361.501;27.9857;5.68583;35.4378;4.51925;100.499;7.503
27/12/2014 15:01;42000.6;361.626;29.436;5.84083;35.4319;5.8127;132.332;7.499
27/12/2014 18:01;42000.8;361.751;29.6866;5.86203;35.3922;5.72588;130.852;7.444
27/12/2014 21:01;42000.9;361.876;29.1488;5.80015;35.3649;5.03321;114.015;7.348
28/12/2014 00:01;42001;362.001;28.6626;5.74892;35.3717;4.2503;95.5303;7.369
28/12/2014 03:01;42001.1;362.126;28.0301;5.68575;35.4039;2.88678;64.2305;7.352
28/12/2014 06:01;42001.2;362.251;27.7398;5.65369;35.3967;3.09397;68.5114;7.364
28/12/2014 09:01;42001.4;362.376;27.7338;5.66386;35.473;3.57724;79.2388;7.381
28/12/2014 12:01;42001.5;362.501;28.5715;5.75542;35.4848;4.88694;109.746;7.446
28/12/2014 15:01;42001.6;362.626;29.5807;5.85219;35.4029;5.60753;127.938;7.535
28/12/2014 18:01;42001.8;362.751;28.83;5.77284;35.4128;5.01658;113.085;7.742
28/12/2014 21:01;42001.9;362.876;28.2293;5.7133;35.4473;4.19161;93.5893;7.715
29/12/2014 00:01;42002;363.001;28.4321;5.70306;35.2244;4.02138;89.9735;7.709
29/12/2014 03:01;42002.1;363.126;28.5275;5.71839;35.2601;3.81908;85.5969;7.697
29/12/2014 06:01;42002.2;363.251;28.2904;5.68974;35.237;3.80524;84.9472;7.707
29/12/2014 09:01;42002.4;363.376;28.4471;5.71336;35.2849;4.45334;99.6958;7.741
29/12/2014 12:01;42002.5;363.501;28.9128;5.77106;35.3391;4.8915;110.368;7.764
29/12/2014 15:01;42002.6;363.626;29.1495;5.80092;35.3698;5.11964;115.978;7.776
29/12/2014 18:01;42002.8;363.751;29.1081;5.79781;35.3789;4.8968;110.861;7.775
29/12/2014 21:01;42002.9;363.876;28.6374;5.74886;35.39;4.20181;94.4114;7.746
30/12/2014 00:01;42003;364.001;28.6407;5.74583;35.3665;3.9085;87.8141;7.709
30/12/2014 03:01;42003.1;364.126;28.4816;5.7269;35.3535;3.70909;83.1127;7.687
30/12/2014 06:01;42003.2;364.251;28.2604;5.70621;35.3744;3.69859;82.5895;7.659
30/12/2014 09:01;42003.4;364.376;28.3879;5.72392;35.4026;4.3617;97.6144;7.703
30/12/2014 12:01;42003.5;364.501;29.0474;5.78978;35.3686;5.0115;113.34;7.715
30/12/2014 15:01;42003.6;364.626;29.5384;5.84324;35.373;5.34115;121.757;7.711
30/12/2014 18:01;42003.8;364.751;29.5188;5.83631;35.3401;5.18889;118.227;7.661
30/12/2014 21:01;42003.9;364.876;29.0383;5.77278;35.2581;4.45753;100.735;7.585
31/12/2014 00:01;42004;365.001;28.5788;5.72053;35.2369;3.94241;88.4232;7.525
31/12/2014 03:01;42004.1;365.126;28.3246;5.67987;35.1427;3.65268;81.5442;7.454
31/12/2014 06:01;42004.2;365.251;28.1615;5.66184;35.138;3.40225;75.7497;7.407
31/12/2014 09:01;42004.4;365.376;28.4378;5.69299;35.15;4.20223;93.9895;7.427
31/12/2014 12:01;42004.5;365.501;29.3102;5.77976;35.1062;5.03561;114.203;7.417
31/12/2014 15:01;42004.6;365.626;29.743;5.84307;35.2219;5.47044;125.01;7.337
31/12/2014 18:01;42004.8;365.751;29.4692;5.8167;35.2425;5.14639;117.103;7.342
31/12/2014 21:01;42004.9;365.876;29.1578;5.77863;35.2103;4.37102;98.9445;7.343
01/01/2015 00:01;42005;366.001;28.6256;5.73004;35.2682;3.87416;86.9735;7.291
01/01/2015 03:01;42005.1;366.126;28.2848;5.70177;35.3252;3.60018;80.4019;7.286
01/01/2015 06:01;42005.2;366.251;27.9559;5.65131;35.2176;3.38552;75.1578;7.291
01/01/2015 09:01;42005.4;366.376;27.8068;5.64502;35.2851;3.63449;80.5188;7.357
01/01/2015 12:01;42005.5;366.501;28.3087;5.71185;35.3776;4.91876;109.924;7.51
01/01/2015 15:01;42005.6;366.626;28.8806;5.7666;35.3322;5.43665;122.6;7.499
01/01/2015 18:01;42005.8;366.751;28.9349;5.77041;35.3183;5.18945;117.119;7.432
01/01/2015 21:01;42005.9;366.876;28.7374;5.74226;35.27;4.31272;96.9957;7.47
02/01/2015 00:01;42006;367.001;28.533;5.71527;35.2343;3.92151;87.8879;7.544
02/01/2015 03:01;42006.1;367.126;28.4037;5.69993;35.2237;3.74465;83.743;7.543
02/01/2015 06:01;42006.2;367.251;28.3049;5.68419;35.1874;3.50417;78.2231;7.511
02/01/2015 09:01;42006.4;367.376;28.4547;5.70016;35.1874;4.02404;90.0474;7.589
02/01/2015 12:01;42006.5;367.501;28.8104;5.75;35.2694;4.94208;111.282;7.735
02/01/2015 15:01;42006.6;367.626;29.2649;5.792;35.2234;5.10328;115.728;7.738
02/01/2015 18:01;42006.8;367.751;29.3566;5.79943;35.207;5.1714;117.436;7.73
02/01/2015 21:01;42006.9;367.876;28.9655;5.76218;35.2389;4.40916;99.5143;7.698
03/01/2015 00:01;42007;368.001;28.4359;5.71625;35.3134;3.99182;89.3618;7.672
03/01/2015 03:01;42007.1;368.126;28.1201;5.69074;35.3712;3.93834;87.7406;7.678
03/01/2015 06:01;42007.2;368.251;28.2432;5.69303;35.2951;3.61733;80.7166;7.61
03/01/2015 09:01;42007.4;368.376;28.5578;5.72402;35.2767;3.92059;87.9234;7.628
03/01/2015 12:01;42007.5;368.501;29.3387;5.80572;35.2632;4.90261;111.334;7.686
03/01/2015 15:01;42007.6;368.626;29.5859;5.84231;35.3317;5.12193;116.822;7.686
03/01/2015 18:01;42007.8;368.751;29.5252;5.83819;35.3482;5.13497;117.016;7.614
03/01/2015 21:01;42007.9;368.876;29.2718;5.81191;35.3549;4.70516;106.79;7.583
04/01/2015 00:01;42008;369.001;28.6643;5.75012;35.3787;3.95551;88.9103;7.545
04/01/2015 03:01;42008.1;369.126;28.1895;5.70386;35.4111;3.73735;83.3757;7.514
04/01/2015 06:01;42008.2;369.251;28.0611;5.68671;35.3873;3.35599;74.7015;7.475
04/01/2015 09:01;42008.4;369.376;28.0556;5.6874;35.3962;3.48494;77.5685;7.502
04/01/2015 12:01;42008.5;369.501;28.9206;5.77862;35.3855;4.55369;102.785;7.522
04/01/2015 15:01;42008.6;369.626;29.566;5.84582;35.3704;5.20422;118.686;7.509
04/01/2015 18:01;42008.8;369.751;29.4741;5.83825;35.3863;5.09836;116.111;7.467
04/01/2015 21:01;42008.9;369.876;29.3609;5.82536;35.3814;4.70039;106.85;7.426
05/01/2015 00:01;42009;370.001;28.817;5.76791;35.3885;3.94125;88.8139;7.398
05/01/2015 03:01;42009.1;370.126;28.5618;5.73897;35.3777;3.60666;80.9337;7.362
05/01/2015 06:01;42009.2;370.251;28.4049;5.72158;35.3737;3.34367;74.8397;7.34
05/01/2015 09:01;42009.4;370.376;28.3014;5.71091;35.3766;3.25239;72.6752;7.393
05/01/2015 12:01;42009.5;370.501;28.8045;5.76567;35.3822;4.11954;92.8097;7.395
05/01/2015 15:01;42009.6;370.626;28.9843;5.77154;35.2895;4.7994;108.385;7.514
05/01/2015 18:01;42009.8;370.751;29.0524;5.7621;35.1742;4.79402;108.314;7.458
05/01/2015 21:01;42009.9;370.876;28.8887;5.73958;35.1396;4.49274;101.219;7.37
06/01/2015 00:01;42010;371.001;28.5987;5.71793;35.2041;3.75436;84.2172;7.404
06/01/2015 03:01;42010.1;371.126;28.4446;5.70755;35.2463;3.61915;81.0004;7.381
06/01/2015 06:01;42010.2;371.251;28.4611;5.71274;35.2702;3.49258;78.1988;7.326
06/01/2015 09:01;42010.4;371.376;28.6171;5.73773;35.3279;3.78393;84.9646;7.453
06/01/2015 12:01;42010.5;371.501;29.534;5.8394;35.35;4.79734;109.339;7.548
06/01/2015 15:01;42010.6;371.626;30.3883;5.92541;35.309;5.29694;122.357;7.543
06/01/2015 18:01;42010.8;371.751;30.2408;5.89959;35.2422;5.14051;118.421;7.443
06/01/2015 21:01;42010.9;371.876;29.9222;5.8592;35.2008;4.7651;109.191;7.421
07/01/2015 00:01;42011;372.001;29.4502;5.81972;35.2771;3.85038;87.6028;7.407
07/01/2015 03:01;42011.1;372.126;28.9874;5.77621;35.3194;3.63059;82.0078;7.433
07/01/2015 06:01;42011.2;372.251;28.763;5.75534;35.3416;3.43944;77.418;7.512
07/01/2015 09:01;42011.4;372.376;28.6811;5.74541;35.3336;3.57546;80.3696;7.575
07/01/2015 12:01;42011.5;372.501;29.4769;5.83541;35.3647;4.91825;112.001;7.663
07/01/2015 15:01;42011.6;372.626;29.8305;5.87201;35.3546;5.00886;114.706;7.684
07/01/2015 18:01;42011.8;372.751;29.5967;5.83458;35.2712;4.61863;105.326;7.678
07/01/2015 21:01;42011.9;372.876;29.2236;5.79525;35.2761;4.09875;92.9138;7.655
08/01/2015 00:01;42012;373.001;28.9847;5.7743;35.3082;3.72216;84.0674;7.633
08/01/2015 03:01;42012.1;373.126;28.7681;5.75216;35.3157;3.733;84.0208;7.622
08/01/2015 06:01;42012.2;373.251;28.5912;5.73814;35.35;3.74757;84.1232;7.616
08/01/2015 09:01;42012.4;373.376;28.7404;5.75699;35.3697;4.26663;96.0171;7.645
08/01/2015 12:01;42012.5;373.501;29.3854;5.81637;35.3018;4.99573;113.559;7.682
08/01/2015 15:01;42012.6;373.626;29.3238;5.81224;35.3189;4.66207;105.879;7.675
08/01/2015 18:01;42012.8;373.751;29.1082;5.77574;35.2271;4.28638;96.9601;7.661
08/01/2015 21:01;42012.9;373.876;28.9914;5.76749;35.2563;3.90692;88.2244;7.632
09/01/2015 00:01;42013;374.001;28.9073;5.75901;35.2599;3.77289;85.0836;7.616
09/01/2015 03:01;42013.1;374.126;28.8157;5.7514;35.2752;3.66668;82.573;7.617
09/01/2015 06:01;42013.2;374.251;28.766;5.74894;35.295;3.70104;83.289;7.608
09/01/2015 09:01;42013.4;374.376;28.8275;5.75634;35.3006;4.12059;92.8259;7.628
09/01/2015 12:01;42013.5;374.501;29.57;5.83721;35.3086;4.99425;113.867;7.654
09/01/2015 15:01;42013.6;374.626;29.8956;5.87335;35.3161;5.16662;118.417;7.705
09/01/2015 18:01;42013.8;374.751;29.6455;5.84894;35.3332;4.83825;110.458;7.678
09/01/2015 21:01;42013.9;374.876;29.3428;5.81603;35.3308;4.21265;95.7082;7.663
10/01/2015 00:01;42014;375.001;28.9805;5.7776;35.3341;3.52916;79.7144;7.606
10/01/2015 03:01;42014.1;375.126;28.8717;5.76357;35.3179;3.60411;81.2566;7.599
10/01/2015 06:01;42014.2;375.251;28.9101;5.76548;35.3026;3.6315;81.9182;7.59
10/01/2015 09:01;42014.4;375.376;28.9061;5.76749;35.3194;3.60492;81.3211;7.597
10/01/2015 12:01;42014.5;375.501;29.5328;5.83729;35.3365;4.49898;102.529;7.636
10/01/2015 15:01;42014.6;375.626;30.4557;5.93631;35.3333;5.48529;126.86;7.698
10/01/2015 18:01;42014.8;375.751;30.4034;5.92999;35.3288;5.23229;120.905;7.678
10/01/2015 21:01;42014.9;375.876;29.7948;5.86858;35.3575;4.39067;100.493;7.655
11/01/2015 00:01;42015;376.001;29.5005;5.83753;35.3619;3.71307;84.5866;7.615
11/01/2015 03:01;42015.1;376.126;29.1447;5.79903;35.3603;3.20869;72.6785;7.561
11/01/2015 06:01;42015.2;376.251;29.0718;5.78973;35.3502;3.23602;73.2074;7.553
11/01/2015 09:01;42015.4;376.376;29.2103;5.80536;35.3553;3.62165;82.1169;7.577
11/01/2015 12:01;42015.5;376.501;29.3897;5.82634;35.3669;4.594;104.472;7.619
11/01/2015 15:01;42015.6;376.626;29.9947;5.88744;35.3392;5.31426;122.009;7.668
11/01/2015 18:01;42015.8;376.751;30.4286;5.93407;35.3379;5.33147;123.253;7.67
11/01/2015 21:01;42015.9;376.876;30.0841;5.8979;35.3448;4.40157;101.202;7.632
12/01/2015 00:01;42016;377.001;29.8122;5.8696;35.3516;3.59248;82.2448;7.59
12/01/2015 03:01;42016.1;377.126;29.4817;5.83265;35.3424;3.31871;75.5717;7.557
12/01/2015 06:01;42016.2;377.251;29.0895;5.79213;35.3536;3.44243;77.9007;7.571
12/01/2015 09:01;42016.4;377.376;29.1106;5.79513;35.3587;3.85371;87.2399;7.59
12/01/2015 12:01;42016.5;377.501;29.6256;5.8472;35.3359;4.84795;110.646;7.639
12/01/2015 15:01;42016.6;377.626;30.3644;5.93262;35.3748;5.50989;127.273;7.683
12/01/2015 18:01;42016.8;377.751;29.959;5.88634;35.3579;4.79602;110.06;7.654
12/01/2015 21:01;42016.9;377.876;29.6555;5.8526;35.3508;4.26239;97.3364;7.636
13/01/2015 00:01;42017;378.001;29.3115;5.81472;35.3449;3.77535;85.7365;7.603
13/01/2015 03:01;42017.1;378.126;29.253;5.80778;35.3404;3.80274;86.2751;7.602
13/01/2015 06:01;42017.2;378.251;29.2341;5.80279;35.3201;3.77244;85.5519;7.609
13/01/2015 09:01;42017.4;378.376;29.6324;5.8458;35.3214;4.30247;98.1993;7.627
13/01/2015 12:01;42017.5;378.501;30.1529;5.90126;35.3174;4.89817;112.727;7.651
13/01/2015 15:01;42017.6;378.626;29.8047;5.78085;34.7549;4.49581;102.574;7.643
13/01/2015 18:01;42017.8;378.751;29.3418;5.79777;35.2064;4.45633;101.173;7.649
13/01/2015 21:01;42017.9;378.876;29.3254;5.79871;35.2249;4.0635;92.2396;7.62
14/01/2015 00:01;42018;379.001;29.2655;5.79677;35.2557;3.82088;86.6634;7.606
14/01/2015 03:01;42018.1;379.126;29.0815;5.78366;35.3012;3.69343;83.5456;7.589
14/01/2015 06:01;42018.2;379.251;29.0028;5.77494;35.2993;3.62103;81.8031;7.536
14/01/2015 09:01;42018.4;379.376;29.2892;5.80451;35.2913;4.14965;94.1749;7.554
14/01/2015 12:01;42018.5;379.501;30.2137;5.90639;35.3078;5.16537;118.985;7.589
14/01/2015 15:01;42018.6;379.626;30.9873;5.99095;35.3144;5.29918;123.579;7.577
14/01/2015 18:01;42018.8;379.751;30.7551;5.96681;35.321;4.86201;112.973;7.553
14/01/2015 21:01;42018.9;379.876;30.4286;5.93103;35.3175;4.17934;96.6071;7.562
15/01/2015 00:01;42019;380.001;29.9473;5.87517;35.2907;3.75966;86.2292;7.575
15/01/2015 03:01;42019.1;380.126;29.6048;5.78257;34.9109;3.58967;81.7086;7.557
15/01/2015 06:01;42019.2;380.251;29.446;5.75959;34.8694;3.34422;75.9102;7.544
15/01/2015 09:01;42019.4;380.376;29.3928;5.77444;35.0096;3.78463;85.9001;7.569
15/01/2015 12:01;42019.5;380.501;29.8168;5.8303;35.0815;4.7417;108.401;7.636
15/01/2015 15:01;42019.6;380.626;30.085;5.84479;34.9853;5.22626;119.928;7.657
15/01/2015 18:01;42019.8;380.751;29.9657;5.82758;34.9552;5.28365;120.994;7.657
15/01/2015 21:01;42019.9;380.876;29.5721;5.79612;35.0269;4.3179;98.2961;7.616
16/01/2015 00:01;42020;381.001;29.3379;5.78045;35.0908;3.73314;84.6946;7.585
16/01/2015 03:01;42020.1;381.126;29.1748;5.74379;34.9587;3.4326;77.615;7.559
16/01/2015 06:01;42020.2;381.251;29.1164;5.71677;34.8158;3.27126;73.8387;7.533
16/01/2015 09:01;42020.4;381.376;29.4103;5.76978;34.9649;3.61355;82.0198;7.549
16/01/2015 12:01;42020.5;381.501;30.4826;5.89497;35.0365;4.99856;115.464;7.65
16/01/2015 15:01;42020.6;381.626;30.6535;5.86737;34.7297;5.1258;118.525;7.639
16/01/2015 18:01;42020.8;381.751;30.3306;5.86614;34.9522;4.7352;109.066;7.633
16/01/2015 21:01;42020.9;381.876;29.8199;5.80826;34.9297;4.06147;92.7767;7.604
17/01/2015 00:01;42021;382.001;29.4312;5.78369;35.0447;3.93572;89.4019;7.595
17/01/2015 03:01;42021.1;382.126;29.1985;5.77841;35.1789;3.81623;86.4277;7.588
17/01/2015 06:01;42021.2;382.251;28.9652;5.75987;35.2232;3.6274;81.8626;7.578
17/01/2015 09:01;42021.4;382.376;28.9723;5.73042;35.015;3.65645;82.4322;7.561
17/01/2015 12:01;42021.5;382.501;29.1021;5.76355;35.1477;4.64508;105.017;7.629
17/01/2015 15:01;42021.6;382.626;29.4339;5.81069;35.2272;5.05467;114.941;7.654
17/01/2015 18:01;42021.8;382.751;29.5222;5.79602;35.0626;4.73197;107.657;7.634
17/01/2015 21:01;42021.9;382.876;29.3371;5.75062;34.8872;4.01146;90.9051;7.601
18/01/2015 00:01;42022;383.001;29.1536;5.7505;35.0203;3.87623;87.6459;7.591
18/01/2015 03:01;42022.1;383.126;28.9959;5.73853;35.0535;3.76933;85.0276;7.584
18/01/2015 06:01;42022.2;383.251;28.816;5.71989;35.0572;3.62235;81.4762;7.562
18/01/2015 09:01;42022.4;383.376;28.8086;5.72328;35.086;3.87882;87.2485;7.57
18/01/2015 12:01;42022.5;383.501;29.2626;5.77392;35.1012;4.86385;110.22;7.633
18/01/2015 15:01;42022.6;383.626;29.4504;5.79384;35.1001;5.18244;117.794;7.641
18/01/2015 18:01;42022.8;383.751;29.4417;5.78191;35.0249;5.22667;118.734;7.651
18/01/2015 21:01;42022.9;383.876;29.1192;5.75171;35.0537;4.40074;99.469;7.615
19/01/2015 00:01;42023;384.001;28.6573;5.72341;35.1987;3.86119;86.6934;7.581
19/01/2015 03:01;42023.1;384.126;28.3599;5.69815;35.2439;3.61554;80.8071;7.547
19/01/2015 06:01;42023.2;384.251;28.1454;5.67677;35.2545;3.37008;75.0626;7.524
19/01/2015 09:01;42023.4;384.376;28.2478;5.69661;35.3168;3.56062;79.4666;7.539
19/01/2015 12:01;42023.5;384.501;28.8204;5.74366;35.2182;4.79643;107.989;7.553
19/01/2015 15:01;42023.6;384.626;29.5007;5.80545;35.1426;5.28361;120.219;7.564
19/01/2015 18:01;42023.8;384.751;29.4909;5.79948;35.109;5.09374;115.859;7.534
