DateTime,mpts,mpww,swh,shts,puissance calculée
1987-08-24,9.922202780049178,5.658425069778387,2.780683540200351,2.0687320290222275,20247.232261597317
1987-08-25,10.269660709382931,4.6514330103890025,2.640266207017915,2.2967990566360745,25831.59287271084
1987-08-26,9.75991008992416,2.8189723491372454,2.139203188431782,2.0988217185001847,20499.629200070664
1987-08-27,9.269542998049833,4.026015691251334,1.9098578378351108,1.6622534241232998,12212.424315229571
1987-08-28,10.086723407677303,4.720273450753992,2.170076544169997,1.7765922786573607,15180.103827069293
1987-08-29,9.804479949375462,4.635995961152201,2.3585410418875,1.9803889795677292,18334.735704633313
1987-08-30,9.027323302487002,3.662469907653293,1.905561866497115,1.7422304294054967,13065.296665691742
1987-08-31,8.48229599595125,3.0488003247297675,1.510886848287821,1.423589222960583,8196.565166094473
1987-09-01,8.651565719130343,2.58160007159918,1.373557240306005,1.3447052100323031,7459.298309874424
1987-09-02,9.045696885600409,2.444591624642023,1.2745499806782765,1.2524275109463405,6765.444222116128
1987-09-03,9.080499908720476,3.1012972320038608,1.3870172339433608,1.2750429937894432,7038.960145639336
1987-09-04,8.478982704789937,2.9491525822065037,1.394465017372617,1.3066324382998116,6902.39343437579
1987-09-05,8.523151952934393,2.650337950692601,1.3085422317609872,1.257863604696461,6430.080697358338
1987-09-06,9.754059481603447,2.389064426259505,1.484526311354045,1.4540251751187991,9832.825707415423
1987-09-07,9.711933687772053,1.9895564532075767,1.3516388519366753,1.3410395857737052,8327.947785748123
1987-09-08,8.950726420618354,3.0726613360490287,1.2013514658252886,1.197942655936057,6124.623992930299
1987-09-09,9.490868962395862,2.586963237169363,1.523332468708543,1.5196616846262512,10450.784539377497
1987-09-10,10.486153079490581,2.3073772662088707,1.7994269891851948,1.7947278441184014,16105.06508191571
1987-09-11,10.18822148042382,2.564280891540283,1.7632658603758453,1.7014941222176752,14063.984311241991
1987-09-12,8.527666068071769,3.8658457534425374,1.8471320882620432,1.6358569984970432,10881.028497949146
1987-09-13,8.139419174738117,3.559299579918074,1.6368694490664537,1.4500651891936576,8160.514824434094
1987-09-14,8.135400942336021,3.9584967134238633,1.6288627527125357,1.283218324769336,6387.474164852776
1987-09-15,8.583217053756648,4.739577585884172,1.9758457041896185,1.2501840973061715,6396.569532239994
1987-09-16,8.617340384247708,3.0221906713324658,1.7103380155969827,1.6335464820669525,10964.411607937636
1987-09-17,8.97656450331719,3.017832869201275,1.5401695862099132,1.5360667044524725,10099.02381959295
1987-09-18,10.409132694240412,2.352990734294989,1.636978410215949,1.6133705004217531,12919.088046196946
1987-09-19,11.825370756363293,2.413377496106526,2.202139470830077,2.1811476285362255,26824.644677977056
1987-09-20,10.967421581625343,2.242980358678998,1.9223346283997078,1.9147019510262173,19171.49527753957
1987-09-21,10.6423029506946,2.374041566773269,1.6391439290908767,1.636911141867321,13596.743875022468
1987-09-22,10.174068455254874,2.8186452049787034,1.5649452825525085,1.539123643449631,11491.871582740461
1987-09-23,10.37099752766224,3.052302660665028,2.197539993651501,2.108479452990152,21984.083583917352
1987-09-24,10.402128392685619,2.837849408613508,2.1124961523555292,2.0656165862196683,21162.682860579866
1987-09-25,9.693643593401585,2.5371515943670335,1.7664038339980577,1.7380347391725073,13962.173898596442
1987-09-26,8.887259153521336,2.4472156153284645,1.3711392701365004,1.3356142407542355,7559.255348525572
1987-09-27,9.546137500277009,2.7149186795784392,1.3840994666393027,1.3754307637049172,8611.012954940468
1987-09-28,11.580329275948387,3.153329720802081,2.293699887507028,2.2184257619670147,27174.38960384944
1987-09-29,11.773364339123592,3.035830005563002,2.5810101512620087,2.4936156854149467,34906.693731938205
1987-09-30,12.33235210808248,3.3473093762499193,2.6963540594862123,2.5991725199005105,39725.120104843736
1987-10-01,11.366097161566916,3.8686932751054752,2.3105075814674128,2.1200843968142054,24359.409327935504
1987-10-02,11.882064999189385,4.532189753533256,2.445638485119399,2.003588579145069,22743.542368616352
1987-10-03,10.68333867779359,4.7614486455573815,2.375142099290642,1.709707534414732,14890.172773460426
1987-10-04,9.82837860204175,3.5189254149433986,1.9721576850112608,1.7565781421851074,14459.920854216734
1987-10-05,9.930528425620244,2.7698599638249184,1.6733522215156202,1.6273555203185386,12539.676460347082
1987-10-06,9.507557621483423,3.1704098542049364,1.9167433494879944,1.8154891709241978,14941.884711574192
1987-10-07,10.15700510676856,5.046359650333243,2.7586725818778737,2.290623296663867,25411.02052670653
1987-10-08,10.091248632203857,5.57060290484461,2.993452151480265,2.204510455266166,23383.9741279281
